target_title,code,period_type,period_label,claims,exposure_months,rate_per_100000_member_months,poisson_ci_lower_per_100000,poisson_ci_upper_per_100000
Ambulance Services,Ambulance Services,month,2021-01,2413937,84904129.0,2843.1326349275664,2839.547156381809,2846.7215231267824
Ambulance Services,Ambulance Services,month,2021-02,2227120,85397214.0,2607.953931611867,2604.5299176608805,2611.3813355592633
Ambulance Services,Ambulance Services,month,2021-03,2525823,85910366.0,2940.067791120806,2936.4430926182013,2943.6958593243908
Ambulance Services,Ambulance Services,month,2021-04,2474223,86730928.0,2852.7574384999084,2849.203907922516,2856.314306904888
Ambulance Services,Ambulance Services,month,2021-05,2540900,87232698.0,2912.7839196261016,2909.2035251768243,2916.3676326940613
Ambulance Services,Ambulance Services,month,2021-06,2543684,87595760.0,2903.889411998937,2900.3219039663622,2907.4602248949855
Ambulance Services,Ambulance Services,month,2021-07,2648123,88407727.0,2995.3524311285596,2991.745831449057,2998.962305304691
Ambulance Services,Ambulance Services,month,2021-08,2655879,89007226.0,2983.8914427015175,2980.3038911291283,2987.4822467145123
Ambulance Services,Ambulance Services,month,2021-09,2570548,89384641.0,2875.8274030546254,2872.312874193675,2879.345170634248
Ambulance Services,Ambulance Services,month,2021-10,2596449,90288880.0,2875.712933862952,2872.216112532566,2879.2129614730065
Ambulance Services,Ambulance Services,month,2021-11,2507175,90916915.0,2757.6551624084473,2754.2427371813146,2761.070771778744
Ambulance Services,Ambulance Services,month,2021-12,2620659,91152624.0,2875.023104107239,2871.5433024108224,2878.506081698172
Ambulance Services,Ambulance Services,month,2022-01,2594881,92054533.0,2818.85195159265,2815.4232371662097,2822.283810800875
Ambulance Services,Ambulance Services,month,2022-02,2300618,92416336.0,2489.4062019511357,2486.190445160404,2492.6250912528935
Ambulance Services,Ambulance Services,month,2022-03,2673331,92843565.0,2879.3928798404067,2875.9422827096246,2882.846595017329
Ambulance Services,Ambulance Services,month,2022-04,2609184,93447612.5,2792.1355401134515,2788.7486409100343,2795.525537215722
Ambulance Services,Ambulance Services,month,2022-05,2779166,94051660.0,2954.935617297983,2951.4625520245545,2958.411760553951
Ambulance Services,Ambulance Services,month,2022-06,2734547,94517722.0,2893.1579624824217,2889.729885284147,2896.589102490917
Ambulance Services,Ambulance Services,month,2022-07,2770538,95111777.0,2912.928437873682,2909.4994201441277,2916.3604992795076
Ambulance Services,Ambulance Services,month,2022-08,2859291,95824368.0,2983.887146534585,2980.4295273504126,2987.3477867513407
Ambulance Services,Ambulance Services,month,2022-09,2795416,96242503.0,2904.554550082722,2901.1506339794437,2907.96147410025
Ambulance Services,Ambulance Services,month,2022-10,2843835,96904625.0,2934.674170608472,2931.2643518208843,2938.08697675291
Ambulance Services,Ambulance Services,month,2022-11,2774921,97433463.0,2848.0163945317227,2844.666437445436,2851.369322767791
Ambulance Services,Ambulance Services,month,2022-12,2794151,97814451.0,2856.5830216641507,2853.234567029501,2859.9344358738595
Ambulance Services,Ambulance Services,month,2023-01,2899612,98743626.0,2936.5054915038263,2933.126511017817,2939.8874037044734
Ambulance Services,Ambulance Services,month,2023-02,2652145,99047187.0,2677.6580742267824,2674.436444142278,2680.8826270672694
Ambulance Services,Ambulance Services,month,2023-03,2988351,99895730.0,2991.470205983779,2988.0794578325435,2994.863852029379
Ambulance Services,Ambulance Services,month,2023-04,2819969,100100536.0,2817.136763383565,2813.8496941954936,2820.426724553559
Ambulance Services,Ambulance Services,month,2023-05,3030578,99734767.0,3038.6374693189987,3035.2173310810326,3042.0605101242977
Ambulance Services,Ambulance Services,month,2023-06,2865781,98529848.0,2908.5409732896373,2905.174479857589,2911.910404800635
Ambulance Services,Ambulance Services,month,2023-07,2874751,97857412.0,2937.6936720950685,2934.29874330358,2941.0915591538565
Ambulance Services,Ambulance Services,month,2023-08,2953591,96623612.0,3056.8004433533283,3053.315322423708,3060.288560316729
Ambulance Services,Ambulance Services,month,2023-09,2801149,95335850.0,2938.190617695232,2934.7508071441803,2941.633464765456
Ambulance Services,Ambulance Services,month,2023-10,2886119,93799620.0,3076.8983925521234,3073.3496004283056,3080.4502709173144
Ambulance Services,Ambulance Services,month,2023-11,2732028,92066205.0,2967.4602097479747,2963.942472348512,2970.9810915137346
Ambulance Services,Ambulance Services,month,2023-12,2784561,90517353.0,3076.273120801489,3072.66094555995,3079.888494206703
Ambulance Services,Ambulance Services,quarter,2018-Q1,7128873,230550049.0,3092.115152836077,3089.8457337949008,3094.3858274280146
Ambulance Services,Ambulance Services,quarter,2018-Q2,7156330,228935769.0,3125.9117049551137,3123.6218859663213,3128.2027883475434
Ambulance Services,Ambulance Services,quarter,2018-Q3,7103113,227904788.0,3116.701962400193,3114.410354849925,3118.994840074528
Ambulance Services,Ambulance Services,quarter,2018-Q4,6917359,226095567.0,3059.484576272121,3057.205040606007,3061.7653922280274
Ambulance Services,Ambulance Services,quarter,2019-Q1,7300076,225406912.0,3238.621183009685,3236.272270378972,3240.971379837295
Ambulance Services,Ambulance Services,quarter,2019-Q2,7650130,224099443.0,3413.72111308639,3411.302503160407,3416.1410146979447
Ambulance Services,Ambulance Services,quarter,2019-Q3,7982497,225151016.0,3545.396837116649,3542.9377763081957,3547.857183574516
Ambulance Services,Ambulance Services,quarter,2019-Q4,8264455,223888589.0,3691.3247954767357,3688.808566112931,3693.8423177366035
Ambulance Services,Ambulance Services,quarter,2020-Q1,5726153,149176444.0,3838.510187305443,3835.3668456055643,3841.6554694694537
Ambulance Services,Ambulance Services,quarter,2020-Q2,2247165,78055480.0,2878.9330358355364,2875.1701405725503,2882.699639947092
Ambulance Services,Ambulance Services,quarter,2020-Q3,7126728,240451013.0,2963.900177039387,2961.7245324885316,2966.07702544167
Ambulance Services,Ambulance Services,quarter,2020-Q4,7194881,252197294.0,2852.8779535596445,2850.793744779646,2854.9633101200825
Ambulance Services,Ambulance Services,quarter,2021-Q1,7166880,256211709.0,2797.2492076855083,2795.2016517431157,2799.2978934247917
Ambulance Services,Ambulance Services,quarter,2021-Q2,7558807,261559386.0,2889.9008808653493,2887.84106659641,2891.961801828394
Ambulance Services,Ambulance Services,quarter,2021-Q3,7874550,266799594.0,2951.4850011353465,2949.4238919541817,2953.547195271344
Ambulance Services,Ambulance Services,quarter,2021-Q4,7724283,272358419.0,2836.0727853982735,2834.0731038026006,2838.0735298061322
Ambulance Services,Ambulance Services,quarter,2022-Q1,7568830,277314434.0,2729.331427443838,2727.3873494047607,2731.276549302391
Ambulance Services,Ambulance Services,quarter,2022-Q2,8122897,282016994.5,2880.286350970243,2878.3059431367797,2882.2677852133784
Ambulance Services,Ambulance Services,quarter,2022-Q3,8425245,287178648.0,2933.799242623358,2931.818559966747,2935.780933239127
Ambulance Services,Ambulance Services,quarter,2022-Q4,8412907,292152539.0,2879.628234208158,2877.682698966536,2881.574760248539
Ambulance Services,Ambulance Services,quarter,2023-Q1,8540108,297686543.0,2868.825682859302,2866.9019323721745,2870.7504057253545
Ambulance Services,Ambulance Services,quarter,2023-Q2,8716328,298365151.0,2921.3626225403245,2919.4235427501567,2923.3026724966767
Ambulance Services,Ambulance Services,quarter,2023-Q3,8629491,289816874.0,2977.566792746512,2975.580489468402,2979.554094806862
Ambulance Services,Ambulance Services,quarter,2023-Q4,8402708,276383178.0,3040.238577761777,3038.1832849245575,3042.2949179289953
Ambulance Services,Ambulance Services,year,2018,28305675,913486173.0,3098.642961068662,3097.501546476782,3099.7846925224894
Ambulance Services,Ambulance Services,year,2019,31197158,898545960.0,3471.960187768247,3470.741962134763,3473.178735531201
Ambulance Services,Ambulance Services,year,2020,22294927,719880231.0,3097.0328173937587,3095.7473933505116,3098.318643519644
Ambulance Services,Ambulance Services,year,2021,30324520,1056929108.0,2869.1157969319547,2868.094713838787,2870.13715388302
Ambulance Services,Ambulance Services,year,2022,32529879,1138662615.5,2856.849654778185,2855.8680030107935,2857.831560745342
Ambulance Services,Ambulance Services,year,2023,34288635,1162251746.0,2950.190018471265,2949.202632077438,2951.17765390522
